Found 846 files in /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set
                                                                                                                                               path                                                                                                                                   log_file  n   m  failed  len_z_hat  eval_advantage  eval_hamming_frac  eval_correlation
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m148_ell2_eps0.25_kappa0.875_rho1.0.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m148_ell2_eps0.25_kappa0.875_rho1.0.log 17 148   False         17        1.000000           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.0.log 17 154   False         17        0.246753                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.2.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.2.log 17 154   False         17        0.324675           0.352941          0.294118
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.4.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.4.log 17 154   False         17        0.441558           0.058824          0.882353
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.6.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.6.log 17 154   False         17        0.558442           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.8.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho0.8.log 17 154   False         17        0.753247           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho1.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m154_ell2_eps0.3_kappa0.875_rho1.0.log 17 154   False         17        1.000000           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.0.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.0.log 17 180   False         17        0.177778                NaN               NaN
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.2.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.2.log 17 180   False         17        0.200000           0.352941          0.294118
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.4.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.4.log 17 180   False         17        0.411111           0.058824          0.882353
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.6.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.6.log 17 180   False         17        0.444444           0.058824          0.882353
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.8.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho0.8.log 17 180   False         17        0.811111           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho1.0.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m180_ell2_eps0.2_kappa0.75_rho1.0.log 17 180   False         17        1.000000           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.0.log 17 188   False         17        0.287234                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.2.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.2.log 17 188   False         17        0.106383           0.411765          0.176471
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.4.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.4.log 17 188   False         17        0.489362           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.6.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.6.log 17 188   False         17        0.627660           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.8.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho0.8.log 17 188   False         17        0.819149           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho1.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m188_ell2_eps0.25_kappa0.75_rho1.0.log 17 188   False         17        1.000000           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.0.log 17 241   False         17        0.120332                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.2.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.2.log 17 241   False         17        0.327801           0.117647          0.764706
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.4.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.4.log 17 241   False         17        0.286307           0.117647          0.764706
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.6.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.6.log 17 241   False         17        0.651452           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.8.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho0.8.log 17 241   False         17        0.759336           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho1.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n17_k2_m241_ell2_eps0.2_kappa0.625_rho1.0.log 17 241   False         17        1.000000           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.0.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.0.log 18 120   False         18        0.333333                NaN               NaN
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.2.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.2.log 18 120   False         18        0.383333           0.277778          0.444444
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.4.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.4.log 18 120   False         18        0.200000           0.388889          0.222222
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.6.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.6.log 18 120   False         18        0.566667           0.055556          0.888889
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.8.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho0.8.log 18 120   False         18        0.816667           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho1.0.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m120_ell2_eps0.15_kappa1.0_rho1.0.log 18 120   False         18        1.000000           0.000000          1.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.0.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.0.log 18 125   False         18        0.264000                NaN               NaN
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.2.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.2.log 18 125   False         18        0.296000           0.500000          0.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.4.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.4.log 18 125   False         18        0.440000           0.222222          0.555556
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.6.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.6.log 18 125   False         18        0.616000           0.000000          1.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.8.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho0.8.log 18 125   False         18        0.696000           0.000000          1.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho1.0.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m125_ell2_eps0.2_kappa1.0_rho1.0.log 18 125   False         18        1.000000           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.0.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.0.log 18 131   False         18        0.328244                NaN               NaN
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.2.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.2.log 18 131   False         18        0.328244           0.444444          0.111111
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.4.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.4.log 18 131   False         18        0.267176           0.500000          0.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.6.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.6.log 18 131   False         18        0.603053           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.8.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho0.8.log 18 131   False         18        0.816794           0.000000          1.000000
  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho1.0.npz   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m131_ell2_eps0.25_kappa1.0_rho1.0.log 18 131   False         18        1.000000           0.000000          1.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.0.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.0.log 18 136   False         18        0.205882                NaN               NaN
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.2.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.2.log 18 136   False         18        0.308824           0.500000          0.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.4.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.4.log 18 136   False         18        0.352941           0.111111          0.777778
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.6.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.6.log 18 136   False         18        0.764706           0.000000          1.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.8.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho0.8.log 18 136   False         18        0.779412           0.000000          1.000000
   /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho1.0.npz    /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m136_ell2_eps0.3_kappa1.0_rho1.0.log 18 136   False         18        1.000000           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.0.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.0.log 18 147   False         18        0.278912                NaN               NaN
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.2.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.2.log 18 147   False         18        0.224490           0.444444          0.111111
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.4.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.4.log 18 147   False         18        0.482993           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.6.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.6.log 18 147   False         18        0.578231           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.8.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho0.8.log 18 147   False         18        0.782313           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho1.0.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m147_ell2_eps0.15_kappa0.875_rho1.0.log 18 147   False         18        1.000000           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.0.log 18 153   False         18        0.241830                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.2.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.2.log 18 153   False         18        0.254902           0.333333          0.333333
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.4.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.4.log 18 153   False         18        0.464052           0.055556          0.888889
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.6.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.6.log 18 153   False         18        0.516340           0.055556          0.888889
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.8.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho0.8.log 18 153   False         18        0.699346           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho1.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m153_ell2_eps0.2_kappa0.875_rho1.0.log 18 153   False         18        1.000000           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.0.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.0.log 18 160   False         18        0.225000                NaN               NaN
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.2.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.2.log 18 160   False         18        0.312500           0.388889          0.222222
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.4.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.4.log 18 160   False         18        0.450000           0.055556          0.888889
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.6.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.6.log 18 160   False         18        0.637500           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.8.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho0.8.log 18 160   False         18        0.825000           0.000000          1.000000
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho1.0.npz /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m160_ell2_eps0.25_kappa0.875_rho1.0.log 18 160   False         18        1.000000           0.000000          1.000000
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m166_ell2_eps0.3_kappa0.875_rho0.0.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m166_ell2_eps0.3_kappa0.875_rho0.0.log 18 166   False         18        0.204819                NaN               NaN
 /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n18_k2_m166_ell2_eps0.3_kappa0.875_rho0.2.npz  /Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set/kxor_instance_n18_k2_m166_ell2_eps0.3_kappa0.875_rho0.2.log 18 166   False         18        0.240964           0.333333          0.333333
