path,stem,log_file,stage2_backend,n,k,m,ell,eps,kappa,rho,failed,len_z_hat,eval_advantage,eval_hamming_frac,eval_correlation
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.6.npz,kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.6,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.6.log,schmidhuber_stage2_circuit,12,2,92,2,0.25,0.875,0.6,False,12,0.1956521739130435,0.3333333333333333,0.3333333333333333
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.8.npz,kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.8,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho0.8.log,schmidhuber_stage2_circuit,12,2,92,2,0.25,0.875,0.8,False,12,0.0,0.25,0.5
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho1.0.npz,kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho1.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m92_ell2_eps0.25_kappa0.875_rho1.0.log,schmidhuber_stage2_circuit,12,2,92,2,0.25,0.875,1.0,False,12,0.717391304347826,0.08333333333333333,0.8333333333333334
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.0.npz,kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.0.log,schmidhuber_stage2_circuit,12,2,95,2,0.3,0.875,0.0,False,12,0.11578947368421053,,
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.2.npz,kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.2,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.2.log,schmidhuber_stage2_circuit,12,2,95,2,0.3,0.875,0.2,False,12,0.05263157894736842,0.5,0.0
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.4.npz,kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.4,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.4.log,schmidhuber_stage2_circuit,12,2,95,2,0.3,0.875,0.4,False,12,-0.1368421052631579,0.3333333333333333,0.3333333333333333
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.6.npz,kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.6,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.6.log,schmidhuber_stage2_circuit,12,2,95,2,0.3,0.875,0.6,False,12,0.7052631578947368,0.0,1.0
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.8.npz,kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.8,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho0.8.log,schmidhuber_stage2_circuit,12,2,95,2,0.3,0.875,0.8,False,12,0.7684210526315789,0.0,1.0
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho1.0.npz,kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho1.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n12_k2_m95_ell2_eps0.3_kappa0.875_rho1.0.log,schmidhuber_stage2_circuit,12,2,95,2,0.3,0.875,1.0,False,12,0.6210526315789474,0.08333333333333333,0.8333333333333334
/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/z_Daphne/data/final_problem_set/kxor_instance_n13_k2_m103_ell2_eps0.25_kappa0.875_rho0.0.npz,kxor_instance_n13_k2_m103_ell2_eps0.25_kappa0.875_rho0.0,/Users/julian/CodingProjects/UniT3/QuarticSpeedupK-XOR/logs/final_problem_set_quantum_stage2/kxor_instance_n13_k2_m103_ell2_eps0.25_kappa0.875_rho0.0.log,schmidhuber_stage2_circuit,13,2,103,2,0.25,0.875,0.0,False,13,0.08737864077669903,,
